cidad_cod,uf_cod,cidad_des,cidad_cod_ibge,cidad_des_abrev,cidad_tip,cidad_cod_prftra,cidad_cod_siafi
1100700,RO,CAMPO NOVO DE RONDONIA,1100700,,,,0679
1100056,RO,CEREJEIRAS,1100056,,,,0027
1100072,RO,CORUMBIARA,1100072,,,,0981
1101005,RO,GOVERNADOR JORGE TEIXEIRA,1101005,,,,0693
1100338,RO,NOVA MAMORE,1100338,,,,0047
1100296,RO,SANTA LUZIA D'OESTE,1100296,,,,0043
1400175,RR,CANTA,1400175,,,,0028
4301875,RS,BARRA DO QUARAI,4301875,,,,0956
4305975,RS,COXILHA,4305975,,,,5797
4306759,RS,DOUTOR RICARDO,4306759,,,,0978
4307815,RS,ESTRELA VELHA,4307815,,,,0982
4308458,RS,FORTALEZA DOS VALOS,4308458,,,,9827
4310462,RS,IPIRANGA DO SUL,4310462,,,,7399
4311122,RS,JAQUIRANA,4311122,,,,7391
4311270,RS,LAGOA DOS TRES CANTOS,4311270,,,,5951
4311429,RS,LAJEADO DO BUGRE,4311429,,,,5983
4312005,RS,MARIANO MORO,4312005,,,,8741
4312054,RS,MARQUES DE SOUZA,4312054,,,,0998
4312427,RS,MORMACO,4312427,,,,5933
4312476,RS,MORRO REUTER,4312476,,,,6019
4312757,RS,NOVA ALVORADA,4312757,,,,7383
4313300,RS,NOVA PRATA,4313300,,,,8769
4313706,RS,PALMEIRA DAS MISSOES,4313706,,,,8777
4314308,RS,PEJUCARA,4314308,,,,8789
4314464,RS,PINHAL DA SERRA,4314464,,,,1158
4314498,RS,PINHEIRINHO DO VALE,4314498,,,,5975
4314704,RS,PLANALTO,4314704,,,,8797
4315800,RS,ROCA SALES,4315800,,,,8819
4316907,RS,SANTA MARIA,4316907,,,,8841
4318309,RS,SAO GABRIEL,4318309,,,,8869
4318432,RS,SAO JOAO DO POLESINE,4318432,,,,5791
4319307,RS,SAO PAULO DAS MISSOES,4319307,,,,8889
4320602,RS,SEVERIANO DE ALMEIDA,4320602,,,,8913
4321493,RS,TOROPI,4321493,,,,1018
4321709,RS,TRES COROAS,4321709,,,,8937
4322533,RS,VALE DO SOL,4322533,,,,5769
4322905,RS,VIADUTOS,4322905,,,,8961
4201109,SC,ANITAPOLIS,4201109,,,,8021
4202305,SC,BIGUACU,4202305,,,,8045
4202875,SC,BRUNOPOLIS,4202875,,,,0904
4203402,SC,CAMPO BELO DO SUL,4203402,,,,8065
4204178,SC,CERRO NEGRO,4204178,,,,5567
4205506,SC,FRAIBURGO,4205506,,,,8107
4207502,SC,INDAIAL,4207502,,,,8147
4207908,SC,IRINEOPOLIS,4207908,,,,8155
4209102,SC,JOINVILLE,4209102,,,,8179
4209904,SC,LONTRAS,4209904,,,,8195
4210605,SC,MASSARANDUBA,4210605,,,,8207
4210902,SC,MODELO,4210902,,,,8213
4211058,SC,MONTE CARLO,4211058,,,,5561
4211405,SC,NOVA ERECHIM,4211405,,,,8223
4211876,SC,PAIAL,4211876,,,,0928
4211900,SC,PALHOCA,4211900,,,,8233
4212007,SC,PALMA SOLA,4212007,,,,8235
4213104,SC,PIRATUBA,4213104,,,,8257
4214300,SC,RANCHO QUEIMADO,4214300,,,,8281
4215075,SC,RIQUEZA,4215075,,,,5749
4215653,SC,SANTA ROSA DO SUL,4215653,,,,9967
4216602,SC,SAO JOSE,4216602,,,,8327
4217808,SC,TAIO,4217808,,,,8351
4218806,SC,TURVO,4218806,,,,8369
2800209,SE,AQUIDABA,2800209,,,,3103
2801207,SE,CANINDE DE SAO FRANCISCO,2801207,,,,3123
2802502,SE,GENERAL MAYNARD,2802502,,,,3147
2803708,SE,MACAMBIRA,2803708,,,,3173
2804805,SE,NOSSA SENHORA DO SOCORRO,2804805,,,,3195
2806008,SE,RIBEIROPOLIS,2806008,,,,3219
2807303,SE,TELHA,2807303,,,,3245
3501707,SP,AMERICO BRASILIENSE,3501707,,,,6133
3502754,SP,ARACARIGUAMA,3502754,,,,3067
3503356,SP,ARCO-IRIS,3503356,,,,0790
3503703,SP,ARIRANHA,3503703,,,,6173
3504909,SP,BANANAL,3504909,,,,6197
3505906,SP,BATATAIS,3505906,,,,6217
3507159,SP,BOM SUCESSO DE ITARARE,3507159,,,,3059
3507605,SP,BRAGANCA PAULISTA,3507605,,,,6251
3508603,SP,CACHOEIRA PAULISTA,3508603,,,,6273
3509601,SP,CAMPO LIMPO PAULISTA,3509601,,,,6293
3510609,SP,CARAPICUIBA,3510609,,,,6313
3557204,SP,CHAVANTES,3557204,,,,6337
3512803,SP,COSMOPOLIS,3512803,,,,6357
3513850,SP,DIRCE REIS,3513850,,,,7249
3515004,SP,EMBU,3515004,,,,6401
3515400,SP,FARTURA,3515400,,,,6409
3518107,SP,GUARANTA,3518107,,,,6463
3519303,SP,IBATE,3519303,,,,6487
3520509,SP,INDAIATUBA,3520509,,,,6511
3521705,SP,ITABERA,3521705,,,,6535
3522653,SP,ITAPIRAPUA PAULISTA,3522653,,,,3055
3522802,SP,ITAPORANGA,3522802,,,,6557
3524006,SP,ITUPEVA,3524006,,,,6581
3524907,SP,JAMBEIRO,3524907,,,,6599
3525904,SP,JUNDIAI,3525904,,,,6619
3527405,SP,LUCELIA,3527405,,,,6649
3527801,SP,LUPERCIO,3527801,,,,6657
3528700,SP,MARABA PAULISTA,3528700,,,,6675
3528809,SP,MARACAI,3528809,,,,6677
3529807,SP,MINEIROS DO TIETE,3529807,,,,6697
3530003,SP,MIRA ESTRELA,3530003,,,,6701
3531001,SP,MONCOES,3531001,,,,6721
3531100,SP,MONGAGUA,3531100,,,,6723
3532009,SP,MORUNGABA,3532009,,,,6741
3532108,SP,MURUTINGA DO SUL,3532108,,,,6743
3533007,SP,NOVA GRANADA,3533007,,,,6761
3534203,SP,ORINDIUVA,3534203,,,,6785
3535002,SP,PALESTINA,3535002,,,,6801
3536208,SP,PARIQUERA-ACU,3536208,,,,6825
3536570,SP,PAULISTANIA,3536570,,,,0810
3536703,SP,PEDERNEIRAS,3536703,,,,6835
3537206,SP,PEDRO DE TOLEDO,3537206,,,,6845
3537909,SP,PILAR DO SUL,3537909,,,,6859
3538501,SP,PIQUETE,3538501,,,,6871
3539202,SP,PIRAPOZINHO,3539202,,,,6885
3539608,SP,PLANALTO,3539608,,,,6893
3540408,SP,POPULINA,3540408,,,,6909
3540507,SP,PORANGABA,3540507,,,,6911
3541307,SP,PRESIDENTE EPITACIO,3541307,,,,6927
3541653,SP,QUADRA,3541653,,,,0816
3542503,SP,REGINOPOLIS,3542503,,,,6951
3542602,SP,REGISTRO,3542602,,,,6953
3543253,SP,RIBEIRAO GRANDE,3543253,,,,3057
3543600,SP,RIFAINA,3543600,,,,6973
3543907,SP,RIO CLARO,3543907,,,,6979
3544400,SP,RUBIACEA,3544400,,,,6989
3545100,SP,SALMOURAO,3545100,,,,7003
3545605,SP,SANTA ADELIA,3545605,,,,7013
3546009,SP,SANTA BRANCA,3546009,,,,7021
3546900,SP,SANTA LUCIA,3546900,,,,7039
3547007,SP,SANTA MARIA DA SERRA,3547007,,,,7041
3547809,SP,SANTO ANDRE,3547809,,,,7057
3548104,SP,SANTO ANTONIO DO JARDIM,3548104,,,,7063
3548807,SP,SAO CAETANO DO SUL,3548807,,,,7077
3549706,SP,SAO JOSE DO RIO PARDO,3549706,,,,7095
3549953,SP,SAO LOURENCO DA SERRA,3549953,,,,5447
3550001,SP,SAO LUIS DO PARAITINGA,3550001,,,,7101
3552106,SP,SOCORRO,3552106,,,,7143
3553302,SP,TAMBAU,3553302,,,,7167
3554508,SP,TIETE,3554508,,,,7191
3555505,SP,UBIRAJARA,3555505,,,,7211
3556503,SP,VARZEA PAULISTA,3556503,,,,7233
1701309,TO,ARAGOMINAS,1701309,,,,0167
1702703,TO,AURORA DO TOCANTINS,1702703,,,,9253
1703602,TO,BRASILANDIA DO TOCANTINS,1703602,,,,0339
1703909,TO,CASEARA,1703909,,,,9717
1705102,TO,CHAPADA DA NATIVIDADE,1705102,,,,0080
1706506,TO,DARCINOPOLIS,1706506,,,,0179
1707652,TO,FIGUEIROPOLIS,1707652,,,,9667
1707702,TO,FILADELFIA,1707702,,,,9355
1709302,TO,GUARAI,1709302,,,,9627
1711100,TO,ITAPORA DO TOCANTINS,1711100,,,,9417
1711506,TO,JAU DO TOCANTINS,1711506,,,,0329
1713957,TO,MURICILANDIA,1713957,,,,0187
1715507,TO,OLIVEIRA DE FATIMA,1715507,,,,0092
1715705,TO,PALMEIRANTE,1715705,,,,0189
1715754,TO,PALMEIROPOLIS,1715754,,,,9649
1717909,TO,PONTE ALTA DO TOCANTINS,1717909,,,,9553
1718204,TO,PORTO NACIONAL,1718204,,,,9559
1718881,TO,SANTA MARIA DO TOCANTINS,1718881,,,,0361
1720200,TO,SAO MIGUEL DO TOCANTINS,1720200,,,,0199
1720499,TO,SAO VALERIO DA NATIVIDADE,1720499,,,,9691
1720853,TO,SUCUPIRA,1720853,,,,0335
1721208,TO,TOCANTINOPOLIS,1721208,,,,9621
3304201,RJ,RESENDE,3304201,,,,5883
5104542,MT,ITANHANGA,5104542,,,,1186
5107883,MT,SERRA NOVA DOURADA,5107883,,,,1100
4305934,RS,CORONEL PILAR,4305934,,,,1138
4311239,RS,LAGOA BONITA DO SUL,4311239,,,,1148
1400704,RR,UIRAMUTA,1400704,,,,0038
1500859,PA,ANAPU,1500859,,,,0040
1506112,PA,QUATIPURU,1506112,,,,0062
1703073,TO,BARRA DO OURO,1703073,,,,0076
1709807,TO,IPUEIRAS,1709807,,,,0084
2100832,MA,APICUM-ACU,2100832,,,,0112
2101970,MA,BOA VISTA DO GURUPI,2101970,,,,0126
2103257,MA,CIDELANDIA,2103257,,,,0150
2105922,MA,LAGOA DO MATO,2105922,,,,0182
2105989,MA,LAJEADO NOVO,2105989,,,,0188
2108454,MA,PERITORO,2108454,,,,0210
2110278,MA,SANTO AMARO DO MARANHAO,2110278,,,,0226
2111789,MA,SERRANO DO MARANHAO,2111789,,,,0254
2112852,MA,VILA NOVA DOS MARTIRIOS,2112852,,,,0264
2201988,PI,BREJO DO PIAUI,2201988,,,,0284
2202729,PI,COCAL DOS ALVES,2202729,,,,0306
2205516,PI,JUAZEIRO DO PIAUI,2205516,,,,0330
2205854,PI,MADEIRO,2205854,,,,0344
2208874,PI,RIBEIRA DO PIAUI,2208874,,,,0376
2210623,PI,SEBASTIAO BARROS,2210623,,,,0396
2500536,PB,ALCANTIL,2500536,,,,0440
2505238,PB,CUITE DE MAMANGUAPE,2505238,,,,0474
2506251,PB,GADO BRAVO,2506251,,,,0480
2513968,PB,SAO DOMINGOS DE POMBAL,2513968,,,,0522
2515971,PB,SOBRADO,2515971,,,,0534
2517209,PB,VIEIROPOLIS,2517209,,,,0540
3106655,MG,BERIZAL,3106655,,,,0570
3120151,MG,CRISOLITA,3120151,,,,0596
3126950,MG,FREI LAGONEGRO,3126950,,,,0610
3127354,MG,GLAUCILANDIA,3127354,,,,0616
3144359,MG,NAQUE,3144359,,,,0656
3144375,MG,NATALANDIA,3144375,,,,0658
3154150,MG,REDUTO,3154150,,,,0696
3156452,MG,ROSARIO DA LIMEIRA,3156452,,,,0698
3162658,MG,SAO JOAO DO PACUI,3162658,,,,0720
3168051,MG,TAPARUBA,3168051,,,,0738
3300233,RJ,ARMACAO DOS BUZIOS,3300233,,,,0770
3305752,RJ,TANGUA,3305752,,,,0788
3543238,SP,RIBEIRAO DOS INDIOS,3543238,,,,0818
4103156,PR,BOM JESUS DO SUL,4103156,,,,0838
4114351,PR,MANFRINOPOLIS,4114351,,,,0864
4121752,PR,RESERVA DO IGUACU,4121752,,,,0878
4202099,SC,BARRA BONITA,4202099,,,,0894
4205175,SC,ENTRE RIOS,4205175,,,,0912
4215695,SC,SANTIAGO DO SUL,4215695,,,,0940
4302253,RS,BOA VISTA DO SUL,4302253,,,,0960
4310538,RS,ITAARA,4310538,,,,0990
4311130,RS,JARI,4311130,,,,0992
4320321,RS,SENADOR SALGADO FILHO,4320321,,,,1012
5102686,MT,CAMPOS DE JULIO,5102686,,,,1032
5103858,MT,GAUCHA DO NORTE,5103858,,,,1038
5221197,GO,TEREZOPOLIS DE GOIAS,5221197,,,,0057
5209291,GO,GUARAITA,5209291,,,,0065
5108857,MT,NOVA MARILANDIA,5108857,,,,0103
1702158,TO,ARAGUANA,1702158,,,,0169
1703883,TO,CARMOLANDIA,1703883,,,,0175
1718840,TO,SANDOLANDIA,1718840,,,,0331
1720259,TO,SAO SALVADOR DO TOCANTINS,1720259,,,,0333
1502954,PA,ELDORADO DOS CARAJAS,1502954,,,,0377
1505494,PA,PALESTINA DO PARA,1505494,,,,0379
1508050,PA,TRAIRAO,1508050,,,,0635
1600253,AP,ITAUBAL,1600253,,,,0669
2304459,CE,FORTIM,2304459,,,,0987
2202251,PI,CANAVIEIRA,2202251,,,,2247
2201929,PI,BONFIM DO PIAUI,2201929,,,,2251
2201919,PI,BOM PRINCIPIO DO PIAUI,2201919,,,,2287
3162955,MG,SAO JOSE DA LAPA,3162955,,,,2649
3140555,MG,MATA VERDE,3140555,,,,2659
3170529,MG,URUCUIA,3170529,,,,2699
3149150,MG,PEDRAS DE MARIA DA CRUZ,3149150,,,,2899
3549250,SP,SAO JOAO DE IRACEMA,3549250,,,,2941
3520442,SP,ILHA SOLTEIRA,3520442,,,,2943
3529658,SP,MESOPOLIS,3529658,,,,2983
3505351,SP,BARRA DO CHAPEU,3505351,,,,2997
3553856,SP,TAQUARIVAI,3553856,,,,3063
4123824,PR,SANTA LUCIA,4123824,,,,5469
4103024,PR,BOA ESPERANCA DO IGUACU,4103024,,,,5471
4116950,PR,NOVA ESPERANCA DO SUDOESTE,4116950,,,,5477
4117297,PR,NOVO ITACOLOMI,4117297,,,,5517
4215059,SC,RIO RUFINO,4215059,,,,5571
4205431,SC,FORMOSA DO SUL,4205431,,,,5581
4211850,SC,OURO VERDE,4211850,,,,5741
4311981,RS,MARIANA PIMENTEL,4311981,,,,5759
4314472,RS,PINHAL GRANDE,4314472,,,,5787
4319125,RS,SAO MARTINHO DA SERRA,4319125,,,,5793
4305371,RS,CHARRUA,4305371,,,,5965
4313441,RS,NOVO TIRADENTES,4313441,,,,5973
4316758,RS,SANTA CLARA DO SUL,4316758,,,,6033
4321626,RS,TRAVESSEIRO,4321626,,,,6037
4310413,RS,INHACORA,4310413,,,,6051
4306320,RS,DERRUBADAS,4306320,,,,6073
3532058,SP,MOTUCA,3532058,,,,7263
4111555,PR,IVATE,4111555,,,,9955
2924678,BA,PIRAI DO NORTE,2924678,,,,3019
2925253,BA,PONTO NOVO,2925253,,,,3021
2901957,BA,APUAREMA,2901957,,,,3257
2906899,BA,CARAIBAS,2906899,,,,3271
2921054,BA,MATINA,2921054,,,,3295
4113452,PR,LINDOESTE,4113452,,,,9959
4218756,SC,TUNAPOLIS,4218756,,,,9991
1718006,TO,PORTO ALEGRE DO TOCANTINS,1718006,,,,9723
1718907,TO,SANTA ROSA DO TOCANTINS,1718907,,,,9729
5219258,GO,SANTA FE DE GOIAS,5219258,,,,9743
5101902,MT,BRASNORTE,5101902,,,,9873
4210555,SC,MAREMA,4210555,,,,9963
1502939,PA,DOM ELISEU,1502939,,,,0583
1504059,PA,MAE DO RIO,1504059,,,,0587
1301654,AM,GUAJARA,1301654,,,,0967
2302057,CE,BARROQUINHA,2302057,,,,1237
2307635,CE,MADALENA,2307635,,,,1261
2313252,CE,TARRAFAS,2313252,,,,1275
3203130,ES,JOAO NEIVA,3203130,,,,5721
3133758,MG,ITAU DE MINAS,3133758,,,,5731
4310363,RS,IMIGRANTE,4310363,,,,7295
4321436,RS,TERRA DE AREIA,4321436,,,,7333
4316436,RS,SALDANHA MARINHO,4316436,,,,7339
4314456,RS,PINHAL,4314456,,,,7369
4313953,RS,PANTANO GRANDE,4313953,,,,7375
4309555,RS,HARMONIA,4309555,,,,8403
4306353,RS,DEZESSEIS DE NOVEMBRO,4306353,,,,8429
4305157,RS,CERRO GRANDE,4305157,,,,8437
4300455,RS,ALEGRIA,4300455,,,,8497
1702307,TO,ARAPOEMA,1702307,,,,9245
1707306,TO,DUERE,1707306,,,,9347
1716703,TO,COLMEIA,1716703,,,,9529
1717008,TO,PINDORAMA DO TOCANTINS,1717008,,,,9537
5006358,MS,PARANHOS,5006358,,,,9739
5220264,GO,SAO MIGUEL DO PASSA QUATRO,5220264,,,,9751
5005152,MS,JUTI,5005152,,,,9923
5105259,MT,LUCAS DO RIO VERDE,5105259,,,,9925
5104500,MT,INDIAVAI,5104500,,,,9877
2300754,CE,AMONTADA,2300754,,,,1587
2910057,BA,DIAS D'AVILA,2910057,,,,3087
2911659,BA,GUAJERU,2911659,,,,3095
2924058,BA,PE DE SERRA,2924058,,,,3981
4125456,PR,SAO JOSE DAS PALMEIRAS,4125456,,,,8471
1300060,AM,AMATURA,1300060,,,,0291
1302553,AM,MANAQUIRI,1302553,,,,9839
1400308,RR,MUCAJAI,1400308,,,,0309
4107256,PR,DOURADINA,4107256,,,,8465
5202353,GO,ARENOPOLIS,5202353,,,,9671
1506138,PA,REDENCAO,1506138,,,,0567
4304663,RS,CAPAO DO LEAO,4304663,,,,8973
5007976,MS,TAQUARUSSU,5007976,,,,9817
5003256,MS,COSTA RICA,5003256,,,,9803
5105200,MT,JUSCIMEIRA,5105200,,,,9189
5002803,MS,CARACOL,5002803,,,,9053
5002902,MS,CASSILANDIA,5002902,,,,9057
5005400,MS,MARACAJU,5005400,,,,9107
5006408,MS,PEDRO GOMES,5006408,,,,9127
5005681,MS,MUNDO NOVO,5005681,,,,9179
1100189,RO,PIMENTA BUENO,1100189,,,,0011
1100122,RO,JI-PARANA,1100122,,,,0005
4105003,PR,CATANDUVAS,4105003,,,,7497
4321600,RS,TRAMANDAI,4321600,,,,8935
2201002,PI,ARRAIAL,2201002,,,,1019
4309902,RS,IBIRAIARAS,4309902,,,,8699
4312807,RS,NOVA ARACA,4312807,,,,8759
4310702,RS,ITATIBA DO SUL,4310702,,,,8715
4301107,RS,ARROIO DOS RATOS,4301107,,,,8521
2410504,RN,RAFAEL FERNANDES,2410504,,,,1809
2109205,MA,PRESIDENTE JUSCELINO,2109205,,,,0881
2509305,PB,MATARACA,2509305,,,,2087
3204203,ES,PIUMA,3204203,,,,5683
2606705,PE,IBIRAJUBA,2606705,,,,2433
2600203,PE,AFRANIO,2600203,,,,2303
3201704,ES,CONCEICAO DO CASTELO,3201704,,,,5633
4122107,PR,RIO BOM,4122107,,,,7819
2202109,PI,CAMPINAS DO PIAUI,2202109,,,,1041
2210201,PI,SAO JOSE DO PIAUI,2210201,,,,1203
4300703,RS,ANTA GORDA,4300703,,,,8513
2604502,PE,CHA GRANDE,2604502,,,,2389
2604403,PE,CHA DE ALEGRIA,2604403,,,,2387
3507209,SP,BORA,3507209,,,,6243
3512605,SP,CORONEL MACEDO,3512605,,,,6353
3533304,SP,NOVA LUZITANIA,3533304,,,,6767
3536802,SP,PEDRA BELA,3536802,,,,6837
3549003,SP,SAO FRANCISCO,3549003,,,,7081
2406908,RN,LUCRECIA,2406908,,,,1737
4320503,RS,SERTAO,4320503,,,,8911
4304309,RS,CANDIDO GODOI,4304309,,,,8583
5203807,GO,BRITANIA,5203807,,,,9275
2413508,RN,SERRINHA,2413508,,,,1867
5105309,MT,LUCIARA,5105309,,,,9105
5200803,GO,ALVORADA DO NORTE,5200803,,,,9215
5215405,GO,OURO VERDE DE GOIAS,5215405,,,,9505
4205209,SC,ERVAL VELHO,4205209,,,,8101
4126801,PR,TAPEJARA,4126801,,,,7911
2508406,PB,LASTRO,2508406,,,,2069
3204005,ES,PANCAS,3204005,,,,5679
2411429,RN,SANTANA DO SERIDO,2411429,,,,1825
2900405,BA,AGUA FRIA,2900405,,,,3307
2901205,BA,ANAGE,2901205,,,,3323
2903805,BA,BOA VISTA DO TUPIM,2903805,,,,3375
2905503,BA,CALDEIRAO GRANDE,2905503,,,,3409
2906600,BA,CANDIBA,2906600,,,,3431
2911006,BA,FLORESTA AZUL,2911006,,,,3519
2912707,BA,IBIRAPITANGA,2912707,,,,3555
2915007,BA,ITAETE,2915007,,,,3601
2915106,BA,ITAGI,2915106,,,,3603
2919108,BA,LAMARAO,2919108,,,,3683
2920403,BA,MANOEL VITORINO,2920403,,,,3709
2924207,BA,PEDRO ALEXANDRE,2924207,,,,3785
2925907,BA,QUIJINGUE,2925907,,,,3819
2930303,BA,SERRA DOURADA,2930303,,,,3905
2932408,BA,UIBAI,2932408,,,,3947
3103207,MG,ARACAI,3103207,,,,4063
3105509,MG,BARAO DE MONTE ALTO,3105509,,,,4109
3106101,MG,BELMIRO BRAGA,3106101,,,,4121
3111705,MG,CANAA,3111705,,,,4233
3113107,MG,CARANAIBA,3113107,,,,4261
3117207,MG,CONCEICAO DAS PEDRAS,3117207,,,,4343
3122504,MG,DOM CAVATI,3122504,,,,4449
3127206,MG,FUNILANDIA,3127206,,,,4543
3128907,MG,GUIMARANIA,3128907,,,,4577
3129905,MG,IBITIURA DE MINAS,3129905,,,,4597
3130804,MG,INGAI,3130804,,,,4615
3140407,MG,MARMELOPOLIS,3140407,,,,4807
3141306,MG,MEDEIROS,3141306,,,,4825
3149200,MG,PEDRINOPOLIS,3149200,,,,4983
3156205,MG,ROCHEDO DE MINAS,3156205,,,,5123
3159506,MG,SANTA RITA DO ITUETO,3159506,,,,5189
3160009,MG,SANTO ANTONIO DO AVENTUREIRO,3160009,,,,5199
3164803,MG,SAO SEBASTIAO DO RIO PRETO,3164803,,,,5295
3166600,MG,SERRA DA SAUDADE,3166600,,,,5331
3166709,MG,SERRA DOS AIMORES,3166709,,,,5333
3170305,MG,UMBURATIBA,3170305,,,,5405
2414100,RN,TENENTE ANANIAS,2414100,,,,1879
2105609,MA,JOSELANDIA,2105609,,,,0811
2406502,RN,LAGOA NOVA,2406502,,,,1729
3127909,MG,GRUPIARA,3127909,,,,4557
2201408,PI,BARRO DURO,2201408,,,,1027
4217105,SC,SAO MARTINHO,4217105,,,,8337
2207306,PI,PAES LANDIM,2207306,,,,1145
2209302,PI,SANTA LUZ,2209302,,,,1185
2706208,AL,PALESTINA,2706208,,,,2823
2700805,AL,BELEM,2700805,,,,2715
2405207,RN,JANDUIS,2405207,,,,1701
4206306,SC,GUABIRUBA,4206306,,,,8123
4206801,SC,IBICARE,4206801,,,,8133
1506401,PA,SANTA CRUZ DO ARARI,1506401,,,,0527
1504505,PA,MELGACO,1504505,,,,0489
4312203,RS,MAXIMILIANO DE ALMEIDA,4312203,,,,8745
2609303,PE,MIRANDIBA,2609303,,,,2485
3302304,RJ,LAJE DO MURIAE,3302304,,,,5845
2608008,PE,JATAUBA,2608008,,,,2459
2104107,MA,FORTALEZA DOS NOGUEIRAS,2104107,,,,0779
2512507,PB,QUEIMADAS,2512507,,,,2151
4215406,SC,SALTO VELOSO,4215406,,,,8303
1506708,PA,SANTANA DO ARAGUAIA,1506708,,,,0533
4204400,SC,CORONEL FREITAS,4204400,,,,8085
4216404,SC,SAO JOAO DO SUL,4216404,,,,8323
2507101,PB,ITAPOROROCA,2507101,,,,2043
2111508,MA,SAO MATEUS DO MARANHAO,2111508,,,,0923
2512804,PB,RIACHO DOS CAVALOS,2512804,,,,2157
2508208,PB,LAGOA DE DENTRO,2508208,,,,2065
2508505,PB,LIVRAMENTO,2508505,,,,2071
4101002,PR,AMPERE,4101002,,,,7417
4115903,PR,MIRADOR,4115903,,,,7703
4210308,SC,MAJOR VIEIRA,4210308,,,,8203
2110807,MA,SAO FELIX DE BALSAS,2110807,,,,0913
4100905,PR,AMAPORA,4100905,,,,7415
4107900,PR,FLORESTA,4107900,,,,7555
4114005,PR,MAMBORE,4114005,,,,7673
4116109,PR,MOREIRA SALES,4116109,,,,7707
4122503,PR,RONCADOR,4122503,,,,7827
4128708,PR,VITORINO,4128708,,,,7947
2708709,AL,SAO MIGUEL DOS MILAGRES,2708709,,,,2873
2708808,AL,SAO SEBASTIAO,2708808,,,,2875
4322103,RS,TUCUNDUVA,4322103,,,,8945
3512100,SP,COLOMBIA,3512100,,,,6343
3534401,SP,OSASCO,3534401,,,,6789
2513901,PB,SAO BENTO,2513901,,,,2179
2507408,PB,JERICO,2507408,,,,2049
2515203,PB,SAO SEBASTIAO DO UMBUZEIRO,2515203,,,,2205
4312708,RS,NONOAI,4312708,,,,8757
4309704,RS,HUMAITA,4309704,,,,8695
2924009,BA,PAULO AFONSO,2924009,,,,3781
2300101,CE,ABAIARA,2300101,,,,1301
3503901,SP,ARUJA,3503901,,,,6177
3523800,SP,ITOBI,3523800,,,,6577
3535200,SP,PALMEIRA D'OESTE,3535200,,,,6805
3552304,SP,SUD MENNUCCI,3552304,,,,7147
2406007,RN,JOSE DA PENHA,2406007,,,,1717
2701308,AL,CAJUEIRO,2701308,,,,2725
4201505,SC,ARMAZEM,4201505,,,,8029
2104404,MA,GONCALVES DIAS,2104404,,,,0785
2413706,RN,SITIO NOVO,2413706,,,,1871
2703403,AL,JACARE DOS HOMENS,2703403,,,,2767
5201504,GO,APORE,5201504,,,,9229
5206701,GO,DAMIANOPOLIS,5206701,,,,9335
5218706,GO,RIANAPOLIS,5218706,,,,9567
5221502,GO,TURVANIA,5221502,,,,9631
4215505,SC,SANTA CECILIA,4215505,,,,8305
4208708,SC,JACINTO MACHADO,4208708,,,,8171
2300705,CE,ALTO SANTO,2300705,,,,1313
2305100,CE,GUARAMIRANGA,2305100,,,,1403
2309508,CE,OROS,2309508,,,,1491
2306801,CE,JAGUARIBARA,2306801,,,,1437
4218905,SC,URUBICI,4218905,,,,8371
2503209,PB,CABEDELO,2503209,,,,1965
4208005,SC,ITA,4208005,,,,8157
4108601,PR,GOIOERE,4108601,,,,7569
1301803,AM,IPIXUNA,1301803,,,,0239
2805406,SE,POCO REDONDO,2805406,,,,3207
2206605,PI,MONTE ALEGRE DO PIAUI,2206605,,,,1131
2907707,BA,CHORROCHO,2907707,,,,3453
2932705,BA,URUCUCA,2932705,,,,3953
2932804,BA,UTINGA,2932804,,,,3955
2302008,CE,BARRO,2302008,,,,1339
2313500,CE,TRAIRI,2313500,,,,1571
4313201,RS,NOVA PETROPOLIS,4313201,,,,8767
4313904,RS,PANAMBI,4313904,,,,8781
4321808,RS,TRES DE MAIO,4321808,,,,8939
2403004,RN,CRUZETA,2403004,,,,1659
2210706,PI,SIMOES,2210706,,,,1213
4105904,PR,COLORADO,4105904,,,,7515
4122701,PR,SABAUDIA,4122701,,,,7831
4208401,SC,ITAPIRANGA,4208401,,,,8165
2203503,PI,ELESBAO VELOSO,2203503,,,,1069
2605004,PE,CUPIRA,2605004,,,,2399
4219705,SC,XAXIM,4219705,,,,8387
2400307,RN,AFONSO BEZERRA,2400307,,,,1605
2706604,AL,PAULO JACINTO,2706604,,,,2831
3116209,MG,CHIADOR,3116209,,,,4323
3117900,MG,CONGONHAL,3117900,,,,4357
3124609,MG,ESTRELA DALVA,3124609,,,,4491
3142304,MG,MOEDA,3142304,,,,4845
3145901,MG,OURO BRANCO,3145901,,,,4917
3155108,MG,RIO DO PRADO,3155108,,,,5101
3166006,MG,SENHORA DE OLIVEIRA,3166006,,,,5319
3507704,SP,BRAUNA,3507704,,,,6255
3517505,SP,GUAPIACU,3517505,,,,6451
3519808,SP,ICEM,3519808,,,,6497
3534807,SP,OURO VERDE,3534807,,,,6797
3543303,SP,RIBEIRAO PIRES,3543303,,,,6967
5201702,GO,ARAGARCAS,5201702,,,,9233
5206305,GO,CRISTIANOPOLIS,5206305,,,,9327
5212808,GO,MARA ROSA,5212808,,,,9451
5219902,GO,SAO FRANCISCO DE GOIAS,5219902,,,,9593
2516904,PB,UIRAUNA,2516904,,,,2239
2508802,PB,MALTA,2508802,,,,2077
